Date,Min,Max,Rain,Rad
2060/12/19,-5.3,5.8,3,3.3
2060/12/20,-3.5,7.5,0.8,0.8
2060/12/21,-3.7,13.1,0.3,2.7
2060/12/22,-0.7,11.2,2.4,1.3
2060/12/23,-2.2,6.1,0.2,0.8
2060/12/24,1.8,4,0,4.3
2060/12/25,1.1,6.2,0,3.1
2060/12/26,3,6.4,1.1,1.3
2060/12/27,2,7.5,19.7,1.4
2060/12/28,-4.6,4.7,0,4.1
2060/12/29,-11.1,-1.4,0,3.8
2060/12/30,5.1,6,0,4.3
2060/12/31,-1.5,10.8,0.1,1.9
2061/1/1,6.1,8,0.1,1
2061/1/2,1.7,8.1,1.7,1.1
2061/1/3,4,11.3,0,3.6
2061/1/4,4.8,6.8,0,2.7
2061/1/5,-1.7,13.4,0,5
2061/1/6,-0.8,4.5,0,1.9
2061/1/7,-8.1,3.7,0,2.7
2061/1/8,2.5,4.5,0,5
2061/1/9,-4.3,8,0.1,4.4
2061/1/10,4.1,6.8,2.6,2.6
2061/1/11,4.1,6.6,0.6,1.6
2061/1/12,3.8,5.8,7.3,5.4
2061/1/13,0.5,7.4,0.1,3.4
2061/1/14,0.1,4.2,0,1.7
2061/1/15,3.3,10,2,2.1
2061/1/16,0.6,3.1,0,2.8
2061/1/17,1.2,5.5,0.7,5.4
2061/1/18,4.9,6.9,0.4,1
2061/1/19,1.7,9,9.1,3.2
2061/1/20,1.6,11.3,0.1,1.5
2061/1/21,1.6,8.6,0.1,3.8
2061/1/22,-2.4,-1.4,1.6,1.1
2061/1/23,7.1,11.6,0.8,4.4
2061/1/24,0,4.5,2.8,2.1
2061/1/25,-0.6,11.4,2.4,2.4
2061/1/26,5.6,10.7,0.1,2
2061/1/27,-4.7,5.4,0,2.1
2061/1/28,0.2,2.9,0,6.1
2061/1/29,1.1,3.1,0.1,7.9
2061/1/30,3.7,9.5,1.2,7.5
2061/1/31,5.9,9.1,3.6,1.3
2061/2/1,0.2,12.3,0,4.8
2061/2/2,4.4,8,0,6.9
2061/2/3,1.6,5,0,6.6
2061/2/4,-4.2,9.6,5.4,5.8
2061/2/5,-2.4,11,4.3,1.6
2061/2/6,1.8,9.2,5.4,3.1
2061/2/7,-0.4,12.5,0,5.7
2061/2/8,2.5,11,5.8,2.9
2061/2/9,6.3,8.5,1.4,3
2061/2/10,5.5,7.5,4.1,2.2
2061/2/11,3.2,7.9,0.6,3.9
2061/2/12,-1,-0.3,0.3,7.8
2061/2/13,-1.8,9.7,10,6.9
2061/2/14,-8.5,1.2,0.6,3.8
2061/2/15,3.9,7.1,1.4,2.1
2061/2/16,-1.8,13.1,0,11.8
2061/2/17,0.7,11.7,0,9.8
2061/2/18,0.3,11.2,0.9,7.2
2061/2/19,2.4,10.3,0,8.9
2061/2/20,4.7,7.6,2.3,10.6
2061/2/21,1.4,9.7,4.3,3
2061/2/22,1.5,4.5,0,7
2061/2/23,-1.1,16.1,0,6.4
2061/2/24,0.5,3.9,0,6.8
2061/2/25,2.6,8.3,1.7,2.4
2061/2/26,3.2,7,10.9,4.5
2061/2/27,1,11.8,1.5,2.4
2061/2/28,5.8,11.5,0,10.9
2061/3/1,2.8,10,0,9.2
2061/3/2,-2.7,10.9,0,7.3
2061/3/3,0.4,10.7,1.5,4.1
2061/3/4,3.3,13.9,2.3,2.3
2061/3/5,-0.3,7,0.4,4.6
2061/3/6,1.2,11.8,0.8,7.2
2061/3/7,1.8,4.8,0.1,6.8
2061/3/8,0,9.9,5.6,11.7
2061/3/9,4.8,9.2,0.6,3.4
2061/3/10,1.2,9.9,0,12.8
2061/3/11,4.7,13.2,0,15
2061/3/12,0.9,15,0,7.2
2061/3/13,2.9,10.6,0.1,4.6
2061/3/14,1.3,9.6,1,4.6
2061/3/15,2.1,11.2,6.4,6.1
2061/3/16,0.5,14,0.9,2.7
2061/3/17,7.5,8,4.5,14.7
2061/3/18,5.3,17.9,0,11.9
2061/3/19,1.8,11.8,0,18.8
2061/3/20,0.4,16.8,0.9,11
2061/3/21,7.1,11.4,1.2,11.4
2061/3/22,5,15.2,0,11
2061/3/23,7.1,9.1,0,9.9
2061/3/24,2.8,15.2,0,15.6
2061/3/25,0.2,10.7,0,19.1
2061/3/26,0.7,9.9,0,16.6
2061/3/27,4.9,15.9,0,20.6
2061/3/28,2.4,7.9,0,14.1
2061/3/29,4.7,13.5,6.9,6.9
2061/3/30,-1.3,12.4,0,19.1
2061/3/31,9.6,13.1,0,21.5
2061/4/1,4.6,6.7,2.2,16.3
2061/4/2,7.9,17.9,3.1,3.6
2061/4/3,10,15.7,0,16.5
2061/4/4,6.7,22.5,0,11.9
2061/4/5,3.1,10,0.1,8
2061/4/6,1,17.8,0,17.8
2061/4/7,-2.1,13.4,0.1,13.8
2061/4/8,5.1,12.9,0.2,19.2
2061/4/9,7.9,10.1,0.2,7.6
2061/4/10,-0.2,12.4,12,17.1
2061/4/11,11.1,15.8,10.3,21.1
2061/4/12,1.3,11,0.5,7.6
2061/4/13,5.1,16.5,1,24.3
2061/4/14,2.8,8.5,0.8,14.7
2061/4/15,3.9,13.7,1.7,12.7
2061/4/16,9.5,11,1,13.8
2061/4/17,6,12.6,1,8.8
2061/4/18,2.4,17.1,6.1,12.1
2061/4/19,9.6,12.4,1.3,8.2
2061/4/20,0.7,13.6,1.3,18.9
2061/4/21,7.7,16.4,3.7,6
2061/4/22,2.6,16.8,0,9.4
2061/4/23,9.2,15.1,0,18.4
2061/4/24,9.7,17.6,0,12.7
2061/4/25,9.6,10.5,0,19.7
2061/4/26,4.2,21.7,0,21.3
2061/4/27,5.6,20.7,0,20.1
2061/4/28,5.4,14.9,0,17.5
2061/4/29,10.9,19,0,19.6
2061/4/30,5.1,23.7,0,4.3
2061/5/1,7.1,13.6,0,19.2
2061/5/2,2.3,17.2,0.5,4.1
2061/5/3,10.5,13.7,1.5,11.4
2061/5/4,8,16,3.7,8.6
2061/5/5,10.8,14.3,0,9.5
2061/5/6,6.7,23.1,3.1,7.7
2061/5/7,13,14.4,1,20.2
2061/5/8,5.6,21.4,0,25.4
2061/5/9,11.8,16.2,3.3,12.7
2061/5/10,7.2,18.9,8.2,20.2
2061/5/11,6.8,21,0,10.6
2061/5/12,10.3,14.7,2.7,8.9
2061/5/13,5.6,26.2,0,17.5
2061/5/14,7.5,14.3,3.5,18.3
2061/5/15,13.1,17.2,4.2,13.9
2061/5/16,2.7,22.8,0.5,15.2
2061/5/17,3.6,14.6,13.8,9.9
2061/5/18,6.6,22.6,0,21
2061/5/19,8.7,22.9,0,15.8
2061/5/20,8.8,16.6,0.8,15.3
2061/5/21,8.4,25.6,0,25.1
2061/5/22,7,25.5,0.8,4.4
2061/5/23,10.4,15.9,4.5,16.1
2061/5/24,9.6,17.8,0.8,14.1
2061/5/25,10.2,22.7,0,25.9
2061/5/26,12.1,18.9,0,15.4
2061/5/27,12.2,26.8,0,28.6
2061/5/28,6.6,21.6,0,9.5
2061/5/29,14.1,29.8,0,8.8
2061/5/30,11.8,26.1,0,19.8
2061/5/31,12,18.6,0,12
2061/6/1,10.7,21.1,11.3,12.9
2061/6/2,11.3,17.7,3.1,16.5
2061/6/3,10.9,19,0.5,29.7
2061/6/4,13.4,17.7,2.5,14
2061/6/5,11,17.5,0,21.1
2061/6/6,8.6,18.7,1.9,19.7
2061/6/7,8.8,22.1,0,26.5
2061/6/8,8.9,20.3,0,25.2
2061/6/9,8.4,17,4.3,8.5
2061/6/10,6.6,19.5,2,18
2061/6/11,9.4,16.6,1,13
2061/6/12,12.4,17.8,0,23.1
2061/6/13,4.7,17.2,0,16.4
2061/6/14,10.5,15.7,1,16.2
2061/6/15,15.8,20.9,0.5,17.3
2061/6/16,15.8,17.8,4.7,16.2
2061/6/17,10.5,21.9,0,26.4
2061/6/18,12.7,23.4,0,17.8
2061/6/19,14.5,17.2,1.2,19.1
2061/6/20,12,19.8,14.3,23.3
2061/6/21,13.4,22,3.3,19.2
2061/6/22,10.9,21,0,13.7
2061/6/23,10.9,22.1,0,11.9
2061/6/24,13,20.8,0,23.9
2061/6/25,7.3,19.6,0,24.1
2061/6/26,14.4,25.1,0,27.5
2061/6/27,14.1,23.8,0,17.4
2061/6/28,17,29.2,0,26.2
2061/6/29,13.8,16.2,0,19.5
2061/6/30,17,25,0,29.3
2061/7/1,14.5,21.4,0,19.4
2061/7/2,14.1,21.3,0,23.2
2061/7/3,12.4,28.9,0,19.8
2061/7/4,17.1,25.4,0,23.6
2061/7/5,8.9,21.2,20.5,6.7
2061/7/6,13.1,22,0,16.7
2061/7/7,14.3,19.5,0,23.4
2061/7/8,7.9,23.1,0,24
2061/7/9,12.5,23.3,1,21.4
2061/7/10,14.2,26.8,5.3,15.6
2061/7/11,15.8,21.3,0,6.5
2061/7/12,20.1,20.2,0,24
2061/7/13,13.7,21.2,0.6,13.2
2061/7/14,12.5,18.3,2.5,18.7
2061/7/15,11.7,21,0.5,11
2061/7/16,10,27.7,0.6,10.4
2061/7/17,13.2,24.4,0,19.2
2061/7/18,12.6,20.7,0.6,18.4
2061/7/19,12.6,20.9,6.6,17.5
2061/7/20,18.3,24.6,0,18.9
2061/7/21,11.1,24.6,3.5,13.4
2061/7/22,12.9,23.9,0,19
2061/7/23,17.8,21.4,0.6,9.9
2061/7/24,8.8,21.6,5,16.3
2061/7/25,14,21.9,0.4,19.9
2061/7/26,14.8,25.2,0,17.5
2061/7/27,14.3,21.8,0,15.9
2061/7/28,15.6,23.6,0,11.4
2061/7/29,8.3,27.6,0,20.4
2061/7/30,16,24.4,0,20
2061/7/31,7.9,28.8,0,18.5
2061/8/1,9,20.3,3.6,8.8
2061/8/2,14.2,30.2,0.8,15.8
2061/8/3,11.1,23.4,1,10.6
2061/8/4,13.4,23.5,3.2,11.2
2061/8/5,12.6,21.5,1.3,8.7
2061/8/6,10.2,21.1,0.5,8.8
2061/8/7,11.4,23.3,0.3,8.7
2061/8/8,14.8,26.1,0,13.6
2061/8/9,18.4,21.1,0,16.1
2061/8/10,15,25.3,0,17.6
2061/8/11,14.6,27.7,0,16.8
2061/8/12,14.2,23.8,0,18.2
2061/8/13,9.9,20.2,0,20.2
2061/8/14,9.9,25.1,0,20.1
2061/8/15,13.1,24.1,0,18.3
2061/8/16,14.7,22.1,9.6,19.4
2061/8/17,13,25.7,0,10.7
2061/8/18,12.3,24.4,0,14.2
2061/8/19,12.3,27.9,0,7.6
2061/8/20,10.5,16.4,0,13.1
2061/8/21,10.4,21,0,15.4
2061/8/22,8.1,22.6,0,13.7
2061/8/23,12.6,21.8,0,15.8
2061/8/24,11.2,27.3,0,12.4
2061/8/25,15.9,22.9,0.3,3.2
2061/8/26,13.3,18.7,0.5,12.1
2061/8/27,14.1,24.4,0,12.5
2061/8/28,6.7,27.3,0,14.2
2061/8/29,12.5,18,10.9,8.3
2061/8/30,13.3,21.2,0.1,10
2061/8/31,8.5,19.8,0,14.6
2061/9/1,10.9,16.2,0.2,17.8
2061/9/2,11.4,18.9,0,7.7
2061/9/3,10.1,19.1,0,8.2
2061/9/4,13.5,19.4,6.6,10
2061/9/5,6.4,22.4,0.1,6.4
2061/9/6,10.2,16.7,0,8.4
2061/9/7,9.1,15.3,12.7,12.4
2061/9/8,8.7,20.2,4.9,3.1
2061/9/9,10.6,16.3,0.3,3.2
2061/9/10,7.4,20.4,0,7.2
2061/9/11,13,20.3,0,13.6
2061/9/12,8.9,18.6,2.1,10.9
2061/9/13,8.5,17.6,15.9,12.7
2061/9/14,14.4,17.6,10.1,4.1
2061/9/15,8.9,12.5,0,6.4
2061/9/16,11,12.5,0.1,2.1
2061/9/17,13,18.4,0,12
2061/9/18,5.4,18.7,0,13.3
2061/9/19,13.4,16,3.4,13.1
2061/9/20,8.6,18.4,0.4,9.5
2061/9/21,11.1,15.3,0.3,9.9
2061/9/22,10.7,22.7,0,11.3
2061/9/23,4,20,0,6.1
2061/9/24,10.4,21.7,0,7.5
2061/9/25,8.5,12.3,0,6.6
2061/9/26,9.4,16.7,0,2.1
2061/9/27,4.1,9.8,0,5.4
2061/9/28,2.2,15.5,0,3.5
2061/9/29,5.3,13.9,0,10.6
2061/9/30,12.6,15.6,0,7
2061/10/1,8.4,16.3,0,3.7
2061/10/2,2.6,8.6,1.4,5.9
2061/10/3,7.9,12.3,7.3,2.6
2061/10/4,12.7,13.4,9.1,4.7
2061/10/5,6,12.4,0,8
2061/10/6,6.8,12.2,0.1,4.7
2061/10/7,7.2,10.1,0,9.5
2061/10/8,10.4,14.4,23.7,3.3
2061/10/9,7.1,10.5,0.4,4.6
2061/10/10,0.5,13.6,1.5,4.7
2061/10/11,9.9,10.5,12.9,1.6
2061/10/12,4,8.6,0.3,4
2061/10/13,4.7,14.6,0,3.6
2061/10/14,2,13.7,0,2.6
2061/10/15,3.4,11.9,0,7.3
2061/10/16,7.8,10.7,3.2,4.8
2061/10/17,0.9,7.7,4.7,5
2061/10/18,5.9,7.9,0.7,4.8
2061/10/19,5.5,7.9,1,3.2
2061/10/20,3.8,14.9,1.2,5.5
2061/10/21,6.9,12.3,0.1,3.7
2061/10/22,7.5,14.6,1.5,2.1
2061/10/23,1.4,11.1,0,6.8
2061/10/24,4.9,13.2,0.2,1.1
2061/10/25,6.1,10.1,2.2,1.3
2061/10/26,-0.8,14.8,14.3,5.2
2061/10/27,2.7,10.9,2.2,1.3
2061/10/28,5,7,6.8,6.3
2061/10/29,4.1,13.2,0,4.5
2061/10/30,0,13.6,4.2,1.6
2061/10/31,9.8,10.4,0.3,3
2061/11/1,5.4,7.4,0,5.8
2061/11/2,4.6,8.2,0,6
2061/11/3,5.3,7.3,0.3,3.9
2061/11/4,1,8.7,6.8,3.8
2061/11/5,4.9,6.9,1,1.8
2061/11/6,3.9,5.9,0,5.7
2061/11/7,5.3,13,0.4,4.2
2061/11/8,2.9,7,3.5,2.2
2061/11/9,2,13,1.5,1.4
2061/11/10,-1.8,9.1,3.3,1.4
2061/11/11,1.5,12.5,0,4.1
2061/11/12,3.8,15.1,0,1.3
2061/11/13,9.3,13.9,3.3,1.7
2061/11/14,6.3,11.6,0.3,1.4
2061/11/15,-2.6,13.1,5,4.1
2061/11/16,-1,1,0,3.7
2061/11/17,-6.4,3.7,0,1.1
2061/11/18,1.9,12,0,2.4
2061/11/19,0.1,5.3,0.5,2.4
2061/11/20,2.5,12.9,1.8,1.3
2061/11/21,7.1,9.1,0,1.9
2061/11/22,-1.8,13.4,4.2,3.1
2061/11/23,-2.1,7.5,5.4,0.7
2061/11/24,1.8,7.4,0,0.8
2061/11/25,-3.8,2.9,0,1.4
2061/11/26,7.1,9.1,0,2.5
2061/11/27,3.6,11.1,1.4,0.7
2061/11/28,3.1,5.1,0,2.6
2061/11/29,0.9,12.2,0,0.7
2061/11/30,6.9,8.9,0,3.6
2061/12/1,-0.3,13.9,8.9,1.1
2061/12/2,2,2.6,0,2.5
2061/12/3,1.4,8.8,0,2.8
2061/12/4,-5.3,7.5,0,0.6
2061/12/5,4.1,10.3,0.7,3.3
2061/12/6,6,6.2,1.4,0.9
2061/12/7,-7.8,7.3,3,3
2061/12/8,-0.9,0,0.2,0.7
2061/12/9,0.8,5.6,8.5,1.5
2061/12/10,3.6,9.1,0.2,1.8
2061/12/11,-4.6,3.9,0,0.7
2061/12/12,4.2,6.2,0,3
2061/12/13,10.6,11.2,0.4,0.6
2061/12/14,-3.1,4.3,2.4,0.6
2061/12/15,-2.3,8.1,0.1,4.4
2061/12/16,10.9,12.3,4.4,1.6
2061/12/17,1.8,8.9,0.1,0.7
2061/12/18,2.8,9.3,1.1,1.1
2061/12/19,-0.5,5.7,0,2
2061/12/20,4.6,9.1,0,2.3
2061/12/21,5.3,6.7,3.6,0.7
2061/12/22,-1.5,6.7,0.1,3.7
2061/12/23,4.5,13.7,0.8,1.9
2061/12/24,3.1,9.6,8.5,0.7
2061/12/25,-5,9.9,0.2,2.9
2061/12/26,3.8,12.5,0.1,1.7
2061/12/27,-4.5,7.7,4.6,1.7
2061/12/28,-0.1,1.9,0,1.3
2061/12/29,-1,7.3,0,4.7
2061/12/30,2.1,6,2.4,1
2061/12/31,4.6,7.4,5.2,2.9
2062/1/1,-4.8,7.5,1.9,2.3
2062/1/2,0.5,11,3.5,0.8
2062/1/3,-1.3,5.4,6.7,1.4
2062/1/4,6.1,11.9,0.1,5.3
2062/1/5,-5.4,10.8,4,3.9
2062/1/6,4.6,8.2,4.6,4.8
2062/1/7,-3.9,6.8,0.1,2.2
2062/1/8,2.4,8.6,0,4.7
2062/1/9,-1.4,2.6,0,5.9
2062/1/10,3,10.6,2.1,3.4
2062/1/11,-3.2,8.7,26.8,4.6
2062/1/12,-1,10,0,0.9
2062/1/13,0.4,11.3,7.7,1.9
2062/1/14,2.8,8.7,0.1,1
2062/1/15,5,12.9,1.1,1.2
2062/1/16,2.9,9,1.7,4.6
2062/1/17,5.2,12.5,0.1,3.5
2062/1/18,3.3,7.7,0.8,2.1
2062/1/19,-7,7.5,4.3,1.2
2062/1/20,3.4,5.4,0,6
2062/1/21,-3.5,6.6,0,3.6
2062/1/22,-1.6,8.7,0,6.5
2062/1/23,-0.8,9.2,0,4.5
2062/1/24,-4,5.1,0,6
2062/1/25,-1.4,8.1,0,7.4
2062/1/26,-2.6,7.6,0,2.5
2062/1/27,3.3,7.5,0,5
2062/1/28,-0.4,0.8,0,3.7
2062/1/29,6.4,10.8,0,7.5
2062/1/30,1.7,9,0,7
2062/1/31,2,3.7,0,5.9
2062/2/1,3.7,6.3,11.1,1.5
2062/2/2,3.2,8.6,4.7,3.1
2062/2/3,-2.9,8.2,0.9,4.2
2062/2/4,4.9,11.4,0.1,9.5
2062/2/5,-2.5,5.8,4.1,3.4
2062/2/6,-9.6,2.9,0.1,3.3
2062/2/7,5.5,9.2,0.1,8.2
2062/2/8,1.2,11.2,5.8,5.2
2062/2/9,5.1,11.5,0.3,2.8
2062/2/10,2.7,6.3,0,3.2
2062/2/11,-7.5,7.5,0,1.6
2062/2/12,7.5,13.9,1,2
2062/2/13,1.1,3.1,2,1.7
2062/2/14,-4.5,-1.3,0,7.2
2062/2/15,1.9,9.1,0,7.2
2062/2/16,5.4,8.1,0,8.4
2062/2/17,-4.1,15.4,0,9.5
2062/2/18,-2.9,10.1,0,2.7
2062/2/19,0.3,4.7,0,10.9
2062/2/20,-4.3,6.7,0,2.1
2062/2/21,1.7,3.7,0,6
2062/2/22,-1.1,10.4,4.8,5.3
2062/2/23,0.6,16.5,0.9,5.7
2062/2/24,3.4,5.2,1.5,6
2062/2/25,1.3,12.2,6.9,9.5
2062/2/26,-0.9,7.1,0,2.1
2062/2/27,0.8,5.5,0,5.5
2062/2/28,6.9,7.4,11.6,3.6
2062/3/1,6.4,9.6,3.9,2.2
2062/3/2,7.1,11.2,1,6.7
2062/3/3,6.7,12.8,0.6,3.8
2062/3/4,0.7,14,14.1,10.5
2062/3/5,3,11.8,0.9,2.7
2062/3/6,2.6,5,4.6,5.6
2062/3/7,2.8,11.1,0.6,3.1
2062/3/8,-1.8,11.5,0,16.2
2062/3/9,4.3,12.1,0,11.4
2062/3/10,9.4,12,8,2.5
2062/3/11,8.5,14,0.4,11.1
2062/3/12,5,14.2,2,3.8
2062/3/13,-0.8,11.8,0.4,17.4
2062/3/14,1.5,10.6,3.8,8.9
2062/3/15,3.2,13.2,1,4.2
2062/3/16,1.9,13.9,0.1,15.6
2062/3/17,8.6,10.1,0.3,2.7
2062/3/18,6,8,7.4,10.7
2062/3/19,8.7,15.8,12.5,8.4
2062/3/20,6.7,13.6,0.4,7.6
2062/3/21,0.1,10.2,0.3,9.6
2062/3/22,3.8,15.3,0,15.7
2062/3/23,6.9,16.6,3.9,12.3
2062/3/24,0.2,11.4,0.1,14.2
2062/3/25,2.4,9.1,0.4,6.9
2062/3/26,1,10.5,7.3,15
2062/3/27,1.4,14.4,2.4,5.7
2062/3/28,5,10.1,0,9
2062/3/29,5,12.3,0,21.1
2062/3/30,3.3,16,0,13.2
2062/3/31,7.9,9.9,1.8,14.6
2062/4/1,4.2,6.2,0.1,21.7
2062/4/2,9.4,11.7,0.4,10.5
2062/4/3,-0.5,12.7,4,5.7
2062/4/4,-0.4,13.4,0,4.7
2062/4/5,2.9,16,0,16.1
2062/4/6,4.5,12.8,0,12.5
2062/4/7,-0.3,12.9,0.1,8.3
2062/4/8,4.5,11.2,0.8,4
2062/4/9,0.2,10.9,0.5,9.5
2062/4/10,4.9,10.6,6,19.7
2062/4/11,5.1,11.1,1.6,16.4
2062/4/12,2.7,13.4,5.3,15.1
2062/4/13,7.3,10.2,3.5,4
2062/4/14,4,10.4,0.2,10.4
2062/4/15,2.8,12.1,0.2,12.7
2062/4/16,8.4,10.6,2.9,3.7
2062/4/17,1.1,14.7,2.7,15.3
2062/4/18,9.1,17.5,0,23
2062/4/19,6.8,11.9,0,9.9
2062/4/20,6,18.3,0,16.7
2062/4/21,7.3,10.5,0,17.8
2062/4/22,8,11.6,0,14.5
2062/4/23,0.8,22.6,0,14.3
2062/4/24,5.6,22.1,3.7,11.8
2062/4/25,7.8,14.3,0.4,22.7
2062/4/26,9.5,11.2,6.4,13.2
2062/4/27,6.6,16.5,2.7,25.4
2062/4/28,9.2,18.5,0.3,11.6
2062/4/29,4,14.2,0.4,10.9
2062/4/30,10.9,12.4,3.4,6.8
2062/5/1,9.1,13.1,0.4,19.5
2062/5/2,2.7,15.1,0.5,24.5
2062/5/3,4.2,14.7,0,17.2
2062/5/4,7,17.3,0,8.3
2062/5/5,-0.6,14.7,0,24.3
2062/5/6,10.2,17.9,0,18.5
2062/5/7,8.7,20.1,0,24.4
2062/5/8,9.3,17.4,1.5,14.1
2062/5/9,7.1,21.2,0.5,17.3
2062/5/10,0.1,17.6,0,16.6
2062/5/11,5,15,2.7,9.1
2062/5/12,10.8,14.7,0.3,13.7
2062/5/13,9.8,14.3,0,28.8
2062/5/14,10.1,14.8,2.8,12.2
2062/5/15,7,16.2,1,22
2062/5/16,4.9,18,0,20.8
2062/5/17,7.4,15.6,0,26.4
2062/5/18,11,13.7,0,24.3
2062/5/19,11.9,19.2,6.8,5.5
2062/5/20,6.1,19.8,0,14.9
2062/5/21,6.6,18.5,0,19
2062/5/22,13.2,21.6,0,14.2
2062/5/23,14.1,17.7,2.1,23.4
2062/5/24,9.8,14.3,5.7,18.1
2062/5/25,6.3,13.8,0,25.5
2062/5/26,4.4,19.1,0,23.4
2062/5/27,10,16.9,0,18.8
2062/5/28,9.7,19,1,16.2
2062/5/29,13.8,15.8,1.2,4.4
2062/5/30,5.6,19.3,4.2,12.9
2062/5/31,9.8,23.1,0,12.3
2062/6/1,11.9,16.9,2.9,27.9
2062/6/2,9.7,22.6,4.2,17.2
2062/6/3,14.7,18.6,8.4,17.8
2062/6/4,12.5,17.2,3.9,19.9
2062/6/5,11.3,17.6,5.3,19.9
2062/6/6,11,18,2.2,12.8
2062/6/7,10.6,19.9,4.9,10.7
2062/6/8,12.7,21.3,6.3,14
2062/6/9,13.5,19.2,0.5,14.7
2062/6/10,12.9,16.9,4.2,18.8
2062/6/11,10.7,21.9,0,15.2
2062/6/12,10.8,24.5,0,23.7
2062/6/13,11.3,18.7,0.9,28.5
2062/6/14,10,23.1,0,8.9
2062/6/15,17.4,31.2,0,21.7
2062/6/16,12.6,15.9,0,25.7
2062/6/17,12.4,29.4,0,17.8
2062/6/18,13.1,23.7,0,25.3
2062/6/19,10.7,20.6,0,13.4
2062/6/20,12,18.9,0.5,24.7
2062/6/21,14,21,0,20.7
2062/6/22,8.2,23,0,16.1
2062/6/23,15.7,16.2,0,26.8
2062/6/24,10.2,18.5,0,29.4
2062/6/25,9.5,22.7,0,20
2062/6/26,9.7,25.8,0,18.9
2062/6/27,15.5,22.2,0,21.6
2062/6/28,13.1,20.5,0,26.1
2062/6/29,16.2,19.4,0.6,19.9
2062/6/30,14,24.6,5.7,10.2
2062/7/1,14.8,20.5,1.1,12.7
2062/7/2,12.3,16.7,1,8.8
2062/7/3,12.8,17.1,10.3,11
2062/7/4,9.2,26.4,0,27.7
2062/7/5,16.1,21.7,0,19.3
2062/7/6,17.1,19.1,5,21.7
2062/7/7,17,25.3,0,26.8
2062/7/8,17.1,24.5,0,18.7
2062/7/9,11,17.9,17.5,4.2
2062/7/10,11,21.8,1.3,15.9
2062/7/11,14.7,21.9,0,16.6
2062/7/12,14.7,25.1,0,26.4
2062/7/13,14.7,21.3,6.7,15.6
2062/7/14,11.2,26.2,2.9,6.3
2062/7/15,13.5,18.5,0,22
2062/7/16,9.9,21.6,0,9.7
2062/7/17,12.4,21.9,4.5,16.4
2062/7/18,11.8,20.1,0,23.7
2062/7/19,10.9,19,12.1,23.4
2062/7/20,14,22.2,0,20.9
2062/7/21,11,28.4,0,14.8
2062/7/22,12.6,23.8,0,22.4
2062/7/23,12.8,23.9,0,18.2
2062/7/24,14.1,24,0,11.1
2062/7/25,16.4,24.2,0,11.7
2062/7/26,11.7,20,0,18.9
2062/7/27,13.6,18.3,0.3,14.3
2062/7/28,16.3,18.3,0.9,16.7
2062/7/29,15.5,23.6,0.3,6.2
2062/7/30,14.7,25.2,0,16.3
2062/7/31,12.2,27.4,0,20.5
2062/8/1,20.1,25.9,0,23.3
2062/8/2,7.3,23.4,0,16.8
2062/8/3,9.5,29.5,0,11.5
2062/8/4,15.8,21.3,0,12.5
2062/8/5,15.4,16.5,1.8,8.1
2062/8/6,16,22.6,0,12.7
2062/8/7,13.6,23.8,0,16.7
2062/8/8,14.9,23.9,0,16.4
2062/8/9,14.9,21.6,0,18.1
2062/8/10,14.5,29.4,0,7.7
2062/8/11,14.9,21.2,19.1,13
2062/8/12,12.8,28.2,0,18.2
2062/8/13,13.3,21.7,0,18.2
2062/8/14,10.2,19,1,18.2
2062/8/15,11.7,21.7,8.2,19.5
2062/8/16,13.3,23.2,0,18.5
2062/8/17,15,18,0,9.3
2062/8/18,10.5,21.4,0,15
2062/8/19,12.7,19.7,0.4,4.5
2062/8/20,11.3,20.4,0,14.2
2062/8/21,13.3,16.4,0.1,3
2062/8/22,11.6,24.6,0.1,10.2
2062/8/23,13.1,17.3,3.9,8.4
2062/8/24,10,25.2,0,17
2062/8/25,14.4,21.3,0,8.3
2062/8/26,11.4,16.6,0,8.7
2062/8/27,10,24,0,14.6
2062/8/28,16.3,18.3,0.1,2.8
2062/8/29,12.2,19.5,0,15.3
2062/8/30,9.5,19.9,0.7,7
2062/8/31,10,19.2,16.4,4.4
2062/9/1,10.2,18.3,59.5,9.5
2062/9/2,6.7,19.6,0,17.6
2062/9/3,9.2,22.9,6.1,8.3
2062/9/4,14.4,16.4,10.4,11.5
2062/9/5,5.8,13.9,0,16.5
2062/9/6,6.5,19.9,4.7,3.2
2062/9/7,10,15.8,2.2,5.4
2062/9/8,13.7,14.7,0,11.6
2062/9/9,10.9,19.1,0,9.6
2062/9/10,13,14.4,3.1,4.2
2062/9/11,8.4,22,0,11.3
2062/9/12,5.3,18.1,0,11.9
2062/9/13,10.6,16.2,0,10.3
2062/9/14,10.4,14.7,0,11.1
2062/9/15,5.6,15,0.1,6.7
2062/9/16,6.5,15.6,0,13.5
2062/9/17,6.1,24.6,0,11.7
2062/9/18,7.4,17.4,0,11.5
2062/9/19,6.6,12.6,0,11
2062/9/20,7.7,13.6,0,5.2
2062/9/21,7.1,16.1,0,12.5
2062/9/22,0.5,11,0,6.2
2062/9/23,7.8,18.4,1.1,10.2
2062/9/24,7.4,12.9,1.8,6.6
2062/9/25,14.1,15.7,7.5,3.7
2062/9/26,12.5,16,13.6,2.4
2062/9/27,11.9,13.7,0.5,10.9
2062/9/28,9.4,15.3,3.2,10.1
2062/9/29,7.8,11.7,12,5
2062/9/30,12.5,14.4,1,7.7
